CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1.1.1.8.4.48.00|OPERAÇÕES EM MARGEM - OSCILAÇÕES DE VALORES|01012020|31122020|658|A|1.1.1.8.4.00.00|6|01
1.1.1.8.4.53.00|OPERAÇÕES DE INTERMEDIAÇÃO DE SWAP|01012020|31122020|659|A|1.1.1.8.4.00.00|6|01
1.1.1.8.4.70.00|CAPTAÇÕES INTERFINANCEIRAS DE TERCEIROS A LIQUIDAR|01012020|31122020|660|A|1.1.1.8.4.00.00|6|01
1.1.1.8.4.75.00|APLICAÇÕES INTERFINANCEIRAS DE TERCEIROS A RESGATAR|01012020|31122020|661|A|1.1.1.8.4.00.00|6|01
1.1.1.8.4.90.00|OUTROS CRÉDITOS POR NEGOCIAÇÃO E INTERMEDIAÇÃO DE VALORES|01012020|31122020|662|A|1.1.1.8.4.00.00|6|01
1.1.1.8.5.00.00|CRÉDITOS ESPECÍFICOS|01012020|31122020|663|S|1.1.1.8.0.00.00|5|01
1.1.1.8.5.10.00|DEVEDORES LOTÉRICOS - LOTERIAS FEDERAL E ESTADUAL|01012020|31122020|664|A|1.1.1.8.5.00.00|6|01
1.1.1.8.5.13.00|DEVEDORES LOTÉRICOS - LOTERIA ESPORTIVA|01012020|31122020|665|A|1.1.1.8.5.00.00|6|01
1.1.1.8.5.16.00|DEVEDORES LOTÉRICOS - LOTERIA DE NÚMEROS|01012020|31122020|666|A|1.1.1.8.5.00.00|6|01
1.1.1.8.5.30.00|ADIANTAMENTOS PARA PAGAMENTO PIS/PASEP|01012020|31122020|667|S|1.1.1.8.5.00.00|6|01
1.1.1.8.5.30.10|ADIANTAMENTOS A BANCOS|01012020|31122020|668|A|1.1.1.8.5.30.00|7|01
1.1.1.8.5.30.20|ADIANTAMENTOS A EMPRESAS|01012020|31122020|669|A|1.1.1.8.5.30.00|7|01
1.1.1.8.5.35.00|CONTAS DE BALANCEAMENTO|01012020|31122020|670|A|1.1.1.8.5.00.00|6|01
1.1.1.8.5.36.00|OPERAÇÕES VINCULADAS A FUNDOS ADMINISTRADOS|01012020|31122020|671|A|1.1.1.8.5.00.00|6|01
1.1.1.8.5.37.00|BÔNUS DO SFH A APROPRIAR AO FUNDHAB|01012020|31122020|672|A|1.1.1.8.5.00.00|6|01
1.1.1.8.5.54.00|TESOURO NACIONAL - AVAIS HONRADOS|01012020|31122020|673|A|1.1.1.8.5.00.00|6|01
1.1.1.8.5.57.00|TESOURO NACIONAL - CONTAS BIRD|01012020|31122020|674|A|1.1.1.8.5.00.00|6|01
1.1.1.8.5.60.00|TESOURO NACIONAL - PAGAMENTOS A RESSARCIR|01012020|31122020|675|A|1.1.1.8.5.00.00|6|01
1.1.1.8.5.90.00|TESOURO NACIONAL - ALONGAMENTO DE CRÉDITO RURAL|01012020|31122020|676|A|1.1.1.8.5.00.00|6|01
1.1.1.8.6.00.00|OPERAÇÕES ESPECIAIS|01012020|31122020|677|S|1.1.1.8.0.00.00|5|01
1.1.1.8.6.23.00|EMPRÉSTIMOS PARA PAGAMENTO DE OBRIGAÇÕES EXTERNAS|01012020|31122020|678|S|1.1.1.8.6.00.00|6|01
1.1.1.8.6.23.10|GOVERNO FEDERAL|01012020|31122020|679|A|1.1.1.8.6.23.00|7|01
1.1.1.8.6.23.20|GOVERNOS ESTADUAIS|01012020|31122020|680|A|1.1.1.8.6.23.00|7|01
1.1.1.8.6.23.30|GOVERNOS MUNICIPAIS|01012020|31122020|681|A|1.1.1.8.6.23.00|7|01
1.1.1.8.6.23.40|EMPRESAS ESTATAIS FEDERAIS|01012020|31122020|682|A|1.1.1.8.6.23.00|7|01
1.1.1.8.6.23.50|EMPRESAS ESTATAIS ESTADUAIS|01012020|31122020|683|A|1.1.1.8.6.23.00|7|01
1.1.1.8.6.23.60|EMPRESAS ESTATAIS MUNICIPAIS|01012020|31122020|684|A|1.1.1.8.6.23.00|7|01
1.1.1.8.6.23.70|SETOR PRIVADO|01012020|31122020|685|A|1.1.1.8.6.23.00|7|01
1.1.1.8.6.32.00|DEVEDORES POR OPERAÇÕES ESPECIAIS, COM RECURSOS DOGOVERNO FEDERAL|01012020|31122020|686|S|1.1.1.8.6.00.00|6|01
1.1.1.8.6.32.10|GOVERNO FEDERAL|01012020|31122020|687|A|1.1.1.8.6.32.00|7|01
1.1.1.8.6.32.20|GOVERNOS ESTADUAIS|01012020|31122020|688|A|1.1.1.8.6.32.00|7|01
1.1.1.8.6.32.30|GOVERNOS MUNICIPAIS|01012020|31122020|689|A|1.1.1.8.6.32.00|7|01
1.1.1.8.6.32.40|EMPRESAS ESTATAIS FEDERAIS|01012020|31122020|690|A|1.1.1.8.6.32.00|7|01
1.1.1.8.6.32.50|EMPRESAS ESTATAIS ESTADUAIS|01012020|31122020|691|A|1.1.1.8.6.32.00|7|01
1.1.1.8.6.32.60|EMPRESAS ESTATAIS MUNICIPAIS|01012020|31122020|692|A|1.1.1.8.6.32.00|7|01
1.1.1.8.6.32.70|SETOR PRIVADO|01012020|31122020|693|A|1.1.1.8.6.32.00|7|01
1.1.1.8.6.37.00|CRÉDITOS SOB ADMINISTRAÇÃO|01012020|31122020|694|S|1.1.1.8.6.00.00|6|01
1.1.1.8.6.37.10|TESOURO NACIONAL|01012020|31122020|695|A|1.1.1.8.6.37.00|7|01
1.1.1.8.6.37.15|BNCC|01012020|31122020|696|A|1.1.1.8.6.37.00|7|01
1.1.1.8.6.37.20|COBAL|01012020|31122020|697|A|1.1.1.8.6.37.00|7|01
1.1.1.8.6.37.25|IAA|01012020|31122020|698|A|1.1.1.8.6.37.00|7|01
1.1.1.8.6.37.99|OUTROS|01012020|31122020|699|A|1.1.1.8.6.37.00|7|01
1.1.1.8.6.38.00|GOVERNO FEDERAL - ADIANTAMENTOS PARA OPERAÇÕES ESPECIAIS|01012020|31122020|700|S|1.1.1.8.6.00.00|6|01
1.1.1.8.6.38.10|GOVERNO FEDERAL|01012020|31122020|701|A|1.1.1.8.6.38.00|7|01
1.1.1.8.6.38.20|GOVERNOS ESTADUAIS|01012020|31122020|702|A|1.1.1.8.6.38.00|7|01
1.1.1.8.6.38.30|GOVERNOS MUNICIPAIS|01012020|31122020|703|A|1.1.1.8.6.38.00|7|01
1.1.1.8.6.38.40|EMPRESAS ESTATAIS FEDERAIS|01012020|31122020|704|A|1.1.1.8.6.38.00|7|01
1.1.1.8.6.38.50|EMPRESAS ESTATAIS ESTADUAIS|01012020|31122020|705|A|1.1.1.8.6.38.00|7|01
1.1.1.8.6.38.60|EMPRESAS ESTATAIS MUNICIPAIS|01012020|31122020|706|A|1.1.1.8.6.38.00|7|01
1.1.1.8.6.38.70|SETOR PRIVADO|01012020|31122020|707|A|1.1.1.8.6.38.00|7|01
1.1.1.8.6.40.00|GOVERNO FEDERAL - DESEMBOLSOS PARA OPERAÇÕES ESPECIAIS, A TRANSFERIR|01012020|31122020|708|S|1.1.1.8.6.00.00|6|01
1.1.1.8.6.40.10|GOVERNO FEDERAL|01012020|31122020|709|A|1.1.1.8.6.40.00|7|01
1.1.1.8.6.40.20|GOVERNOS ESTADUAIS|01012020|31122020|710|A|1.1.1.8.6.40.00|7|01
1.1.1.8.6.40.30|GOVERNOS MUNICIPAIS|01012020|31122020|711|A|1.1.1.8.6.40.00|7|01
1.1.1.8.6.40.40|EMPRESAS ESTATAIS FEDERAIS|01012020|31122020|712|A|1.1.1.8.6.40.00|7|01
1.1.1.8.6.40.50|EMPRESAS ESTATAIS ESTADUAIS|01012020|31122020|713|A|1.1.1.8.6.40.00|7|01
1.1.1.8.6.40.60|EMPRESAS ESTATAIS MUNICIPAIS|01012020|31122020|714|A|1.1.1.8.6.40.00|7|01
1.1.1.8.6.40.70|SETOR PRIVADO|01012020|31122020|715|A|1.1.1.8.6.40.00|7|01
1.1.1.8.7.00.00|VALORES ESPECÍFICOS|01012020|31122020|716|S|1.1.1.8.0.00.00|5|01
1.1.1.8.7.10.00|ENCARGOS DE CONCURSOS A APROPRIAR|01012020|31122020|717|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.50.00|APLICAÇÕES ESPECIAIS|01012020|31122020|718|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.80.00|ADIANTAMENTOS DE RECURSOS A TERCEIROS|01012020|31122020|719|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.82.00|VALORES A RECEBER - REAJUSTE DE SALDO DE CAIXA|01012020|31122020|720|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.88.00|BENS RETOMADOS OU DEVOLVIDOS|01012020|31122020|721|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.88.10|VALOR CONTÁBIL DOS BENS|01012020|31122020|722|A|1.1.1.8.7.88.00|7|01
1.1.1.8.7.89.00|DIREITOS POR CRÉDITOS EM PROCESSO DE HABILITAÇÃO|01012020|31122020|723|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.90.00|CREDITO DE OPERACOES DE SEGUROS|01012020|31122020|724|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.90.01|PREMIOS DE SEGUROS A RECEBER|01012020|31122020|725|A|1.1.1.8.7.90.00|7|01
1.1.1.8.7.90.02|CREDITO DE OPERACOES DE SEGUROS - SEGURADORAS|01012020|31122020|726|A|1.1.1.8.7.90.00|7|01
1.1.1.8.7.90.03|CREDITOS DE OPERACOES DE SEGUROS  RESSEGURADORAS|01012020|31122020|727|A|1.1.1.8.7.90.00|7|01
1.1.1.8.7.91.00|CREDITO DE OPERACOES DE CAPITALIZACAO|01012020|31122020|728|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.91.01|CREDITOS COM OPERACOES DE CAPITALIZACAO|01012020|31122020|729|A|1.1.1.8.7.91.00|7|01
1.1.1.8.7.92.00|CREDITOS DE OPERACOES DE PREVIDENCIA COMPLEMENTAR|01012020|31122020|730|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.92.01|VALORES A RECEBER - PREVIDENCIA COMPLEMENTAR|01012020|31122020|731|A|1.1.1.8.7.92.00|7|01
1.1.1.8.7.92.02|OPERAÇÕES DE RESSEGUROS E REPASSES - PREVIDÊNCIA|01012020|31122020|732|A|1.1.1.8.7.92.00|7|01
1.1.1.8.7.93.00|DIREITOS JUNTO A CONSORCIADOS CONTEMPLADOS|01012020|31122020|733|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.93.05|NORMAIS|01012020|31122020|734|A|1.1.1.8.7.93.00|7|01
1.1.1.8.7.93.15|EM ATRASO|01012020|31122020|735|A|1.1.1.8.7.93.00|7|01
1.1.1.8.7.93.20|EM COBRANÇA JUDICIAL - GRUPOS EM ANDAMENTO|01012020|31122020|736|A|1.1.1.8.7.93.00|7|01
1.1.1.8.7.95.00|VALORES PENDENTES DE RECEBIMENTO - COBRANÇA JUDICIAL|01012020|31122020|737|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.96.00|BENS RETOMADOS APÓS ENCERRAMENTO|01012020|31122020|738|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.97.00|DIREITOS POR ADIANTAMENTOS A TERCEIROS|01012020|31122020|739|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.98.00|CHEQUES E OUTROS VALORES A RECEBER|01012020|31122020|740|A|1.1.1.8.7.00.00|6|01
1.1.1.8.8.00.00|DIVERSOS (+/-)|01012020|31122020|741|S|1.1.1.8.0.00.00|5|01
1.1.1.8.8.02.00|ADIANTAMENTOS AO FGC|01012020|31122020|742|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.03.00|ADIANTAMENTOS E ANTECIPAÇÕES SALARIAIS|01012020|31122020|743|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.05.00|ADIANTAMENTOS PARA PAGAMENTOS DE NOSSA CONTA|01012020|31122020|744|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.10.00|ADIANTAMENTOS POR CONTA DE IMOBILIZAÇÕES|01012020|31122020|745|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.15.00|CHEQUES A RECEBER|01012020|31122020|746|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.20.00|CRÉDITOS DECORRENTES DE CONTRATOS DE EXPORTAÇÃO|01012020|31122020|747|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.20.10|CONTRATOS DE EXPORTAÇÃO ADQUIRIDOS|01012020|31122020|748|A|1.1.1.8.8.20.00|7|01
1.1.1.8.8.20.50|CONTRATOS DE EXPORTAÇÃO ADQUIRIDOS EM ATRASO|01012020|31122020|749|A|1.1.1.8.8.20.00|7|01
1.1.1.8.8.23.00|DIREITOS ESPECÍFICOS DE CONTROLADAS NÃO SUJEITAS À AUTORIZAÇÃO DO BANCO CENTRAL|01012020|31122020|750|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.25.00|CRÉDITOS TRIBUTÁRIOS DE IMPOSTOS E CONTRIBUIÇÕES|01012020|31122020|751|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.25.10|CRÉDITOS TRIBUTÁRIOS - CIRCULAR 2.746 - REALIZAÇÃO APÓS 5 ANOS|01012020|31122020|752|A|1.1.1.8.8.25.00|7|01
1.1.1.8.8.25.20|CRÉDITOS TRIBUTÁRIOS - CIRCULAR 2.746 - REALIZAÇÃO ATÉ 5 ANOS|01012020|31122020|753|A|1.1.1.8.8.25.00|7|01
1.1.1.8.8.25.50|CRÉDITOS TRIBUTÁRIOS|01012020|31122020|754|A|1.1.1.8.8.25.00|7|01
1.1.1.8.8.30.00|DEPÓSITOS PARA AQUISIÇÃO DE TELEFONES|01012020|31122020|755|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.35.00|DEVEDORES POR COMPRA DE VALORES E BENS|01012020|31122020|756|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.40.00|DEVEDORES POR DEPÓSITOS EM GARANTIA|01012020|31122020|757|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.40.05|PARA INTERPOSIÇÃO DE RECURSOS FISCAIS - LEI 9.703/98|01012020|31122020|758|A|1.1.1.8.8.40.00|7|01
1.1.1.8.8.40.15|PARA INTERPOSIÇÃO DE OUTROS RECURSOS FISCAIS|01012020|31122020|759|A|1.1.1.8.8.40.00|7|01
1.1.1.8.8.40.20|PARA INTERPOSIÇÃO DE RECURSOS TRABALHISTAS|01012020|31122020|760|A|1.1.1.8.8.40.00|7|01
1.1.1.8.8.40.90|OUTROS|01012020|31122020|761|A|1.1.1.8.8.40.00|7|01
1.1.1.8.8.45.00|IMPOSTOS E CONTRIBUIÇÕES A COMPENSAR|01012020|31122020|762|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.45.10|ANTECIPAÇÕES DE IRPJ NÃO COMPENSADAS NO PRÓPRIO EXERCÍCIO|01012020|31122020|763|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.45.20|ANTECIPAÇÕES DE CSLL NÃO COMPENSADAS NO PRÓPRIO EXERCÍCIO|01012020|31122020|764|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.45.30|ANTECIPAÇÕES DE ISS NÃO COMPENSADAS NO PRÓPRIO EXERCÍCIO|01012020|31122020|765|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.45.40|CRÉDITOS ORIUNDOS DE DECISÕES TRANSITADAS EM JULGADO|01012020|31122020|766|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.45.90|OUTROS IMPOSTOS E CONTRIBUIÇÕES A COMPENSAR|01012020|31122020|767|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.50.00|IMPOSTO DE RENDA A RECUPERAR|01012020|31122020|768|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.52.00|CRÉDITO PRESUMIDO LEI 12.838/2013|01012020|31122020|769|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.60.00|OPÇÕES POR INCENTIVOS FISCAIS|01012020|31122020|770|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.65.00|PAGAMENTOS A RESSARCIR|01012020|31122020|771|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.65.20|EMPRÉSTIMO COMPULSÓRIO SOBRE O CONSUMO DE GASOLINA OU ÁLCOOL|01012020|31122020|772|A|1.1.1.8.8.65.00|7|01
1.1.1.8.8.65.30|EMPRÉSTIMO COMPULSÓRIO SOBRE AQUISIÇÃO DE AUTOMÓVEIS|01012020|31122020|773|A|1.1.1.8.8.65.00|7|01
1.1.1.8.8.65.40|ADIANTAMENTOS POR CONTA DA PREVIDÊNCIA SOCIAL|01012020|31122020|774|A|1.1.1.8.8.65.00|7|01
1.1.1.8.8.65.99|OUTROS PAGAMENTOS|01012020|31122020|775|A|1.1.1.8.8.65.00|7|01
1.1.1.8.8.70.00|PARTICIPAÇÕES PAGAS ANTECIPADAMENTE|01012020|31122020|776|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.73.00|RESULTADO LÍQUIDO NEGATIVO DECORRENTE DE RENEGOCIAÇÃO DE OPERAÇÃO DE CRÉDITO CEDIDA|01012020|31122020|777|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.75.00|CRÉDITOS VINCULADOS A OPERAÇÕES ADQUIRIDAS EM CESSÃO|01012020|31122020|778|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.75.10|DE OPERAÇÕES DE CRÉDITO|01012020|31122020|779|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.75.20|DE OPERAÇÕES DE ARRENDAMENTO MERCANTIL|01012020|31122020|780|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.75.30|DE OUTRAS OPERAÇÕES COM CARACTERÍSTICAS DE CONCESSÃO DE CRÉDITO|01012020|31122020|781|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.75.40|DE OUTROS ATIVOS FINANCEIROS|01012020|31122020|782|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.78.00|PRÊMIO OU DESCONTO EM OPERAÇÕES DE VENDA OU DE TRANSFERÊNCIA DE ATIVOS FINANCEIROS (+/-)|01012020|31122020|783|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.78.05|PRÊMIO EM OPERAÇÕES DE CRÉDITO|01012020|31122020|784|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.06|DESCONTO EM OPERAÇÕES DE CRÉDITO (-)|01012020|31122020|785|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.15|PRÊMIO EM OPERAÇÕES DE ARRENDAMENTO MERCANTIL|01012020|31122020|786|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.16|DESCONTO EM OPERAÇÕES DE ARRENDAMENTO MERCANTIL (-)|01012020|31122020|787|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.25|PRÊMIO EM OUTRAS OPERAÇÕES COM CARACTERÍSTICAS DE CONCESSÃO DECRÉDITO|01012020|31122020|788|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.26|DESCONTO EM OUTRAS OPERAÇÕES COM CARACTERÍSTICAS DE CONCESSÃO DE CRÉDITO (-)|01012020|31122020|789|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.35|PRÊMIO EM OUTROS ATIVOS FINANCEIROS|01012020|31122020|790|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.36|DESCONTO EM OUTROS ATIVOS FINANCEIROS (-)|01012020|31122020|791|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.79.00|VALORES A RECEBER RELATIVOS A TRANSAÇÕES DE PAGAMENTO|01012020|31122020|792|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.80.00|TÍTULOS E CRÉDITOS A RECEBER|01012020|31122020|793|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.80.10|COM CARACTERÍSTICA DE CONCESSÃO DE CRÉDITO|01012020|31122020|794|A|1.1.1.8.8.80.00|7|01
1.1.1.8.8.80.20|SEM CARACTERÍSTICA DE CONCESSÃO DE CRÉDITO|01012020|31122020|795|A|1.1.1.8.8.80.00|7|01
1.1.1.8.8.82.00|ATIVOS ATUARIAIS GERADOS POR FUNDOS DE PENSÃO DE BENEFÍCIO DEFINIDO|01012020|31122020|796|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.85.00|VALORES A RECEBER DE SOCIEDADES LIGADAS|01012020|31122020|797|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.90.00|DEVEDORES DIVERSOS - EXTERIOR|01012020|31122020|798|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.92.00|DEVEDORES DIVERSOS - PAÍS|01012020|31122020|799|A|1.1.1.8.8.00.00|6|01
1.1.1.8.9.00.00|PROVISÕES PARA OUTROS CRÉDITOS (-)|01012020|31122020|800|S|1.1.1.8.0.00.00|5|01
1.1.1.8.9.96.00|PROVISÃO PARA VALORES A RECEBER RELATIVOS A TRANSAÇÕES DE PAGAMENTO (-)|01012020|31122020|801|A|1.1.1.8.9.00.00|6|01
1.1.1.8.9.97.00|PROVISÃO PARA PERDAS NA REALIZAÇÃO DE OUTROS CRÉDITOS (-)|01012020|31122020|802|A|1.1.1.8.9.00.00|6|01
1.1.1.8.9.99.00|PROVISÃO PARA OUTROS CRÉDITOS DE LIQUIDAÇÃO DUVIDOSA (-)|01012020|31122020|803|S|1.1.1.8.9.00.00|6|01
1.1.1.8.9.99.10|COM CARACTERÍSTICA DE CONCESSÃO DE CRÉDITO|01012020|31122020|804|A|1.1.1.8.9.99.00|7|01
1.1.1.8.9.99.20|SEM CARACTERÍSTICA DE CONCESSÃO DE CRÉDITO|01012020|31122020|805|A|1.1.1.8.9.99.00|7|01
1.1.1.8.9.99.80|DE CONTROLADAS NÃO SUJEITAS À AUTORIZAÇÃO DO BANCO CENTRAL (-)|01012020|31122020|806|A|1.1.1.8.9.99.00|7|01
1.1.1.9.0.00.00|OUTROS VALORES E BENS|01012020|31122020|807|S|1.1.1.0.0.00.00|4|01
1.1.1.9.1.00.00|INVESTIMENTOS TEMPORÁRIOS|01012020|31122020|808|S|1.1.1.9.0.00.00|5|01
1.1.1.9.1.10.00|PARTICIPAÇÕES SOCIETÁRIAS|01012020|31122020|809|A|1.1.1.9.1.00.00|6|01
1.1.1.9.1.99.00|PROVISÃO PARA PERDAS EM PARTICIPAÇÕES SOCIETÁRIAS (-)|01012020|31122020|810|A|1.1.1.9.1.00.00|6|01
1.1.1.9.8.00.00|OUTROS VALORES E BENS|01012020|31122020|811|S|1.1.1.9.0.00.00|5|01
1.1.1.9.8.10.00|BENS NÃO DE USO PRÓPRIO|01012020|31122020|812|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.10.10|IMÓVEIS|01012020|31122020|813|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.30|VEÍCULOS E AFINS|01012020|31122020|814|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.40|MÁQUINAS E EQUIPAMENTOS|01012020|31122020|815|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.50|BENS EM REGIME ESPECIAL|01012020|31122020|816|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.60|IMÓVEIS HABITACIONAIS|01012020|31122020|817|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.99|OUTROS|01012020|31122020|818|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.20.00|MERCADORIAS - CONTA PRÓPRIA|01012020|31122020|819|A|1.1.1.9.8.00.00|6|01
1.1.1.9.8.40.00|MATERIAL EM ESTOQUE|01012020|31122020|820|A|1.1.1.9.8.00.00|6|01
1.1.1.9.8.99.00|PROVISÃO PARA DESVALORIZAÇÃO DE OUTROS VALORES E BENS (-)|01012020|31122020|821|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.99.10|IMÓVEIS HABITACIONAIS|01012020|31122020|822|A|1.1.1.9.8.99.00|7|01
1.1.1.9.8.99.90|OUTROS VALORES E BENS|01012020|31122020|823|A|1.1.1.9.8.99.00|7|01
1.1.1.9.9.00.00|DESPESAS ANTECIPADAS|01012020|31122020|824|S|1.1.1.9.0.00.00|5|01
1.1.1.9.9.10.00|DESPESAS ANTECIPADAS|01012020|31122020|825|A|1.1.1.9.9.00.00|6|01
1.1.2.0.0.00.00|PERMANENTE|01012020|31122020|826|S|1.1.0.0.0.00.00|3|01
1.1.2.1.0.00.00|INVESTIMENTOS|01012020|31122020|827|S|1.1.2.0.0.00.00|4|01
1.1.2.1.1.00.00|INVESTIMENTOS NO EXTERIOR|01012020|31122020|828|S|1.1.2.1.0.00.00|5|01
1.1.2.1.1.10.00|DEPÊNDENCIAS NO EXTERIOR|01012020|31122020|829|A|1.1.2.1.1.00.00|6|01
1.1.2.1.1.20.00|PARTICIPAÇÕES NO EXTERIOR AVALIADAS PELO MEP|01012020|31122020|830|S|1.1.2.1.1.00.00|6|01
1.1.2.1.1.20.05|INSTITUIÇÕES FINANCEIRAS - VALOR DE EQUIVALÊNCIA PATRIMONIAL|01012020|31122020|831|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.06|INSTITUIÇÕES FINANCEIRAS - ÁGIO BASEADO EM EXPECTATIVA DE RENTABILIDADE FUTURA|01012020|31122020|832|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.07|INSTITUIÇÕES FINANCEIRAS - ÁGIO POR DIFERENÇA DE VALOR DE MERCADO DE ATIVOS|01012020|31122020|833|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.08|INSTITUIÇÕES FINANCEIRAS - ÁGIO BASEADO EM FUNDO DE COMÉRCIO, INTANGÍVEIS E OUTRAS RAZÕES ECONÔMICAS|01012020|31122020|834|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.15|INSTITUIÇÕES NÃO FINANCEIRAS - VALOR DE EQUIVALÊNCIA PATRIMONIAL|01012020|31122020|835|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.16|INSTITUIÇÕES NÃO FINANCEIRAS - ÁGIO BASEADO EM EXPECTATIVA DERENTABILIDADE FUTURA|01012020|31122020|836|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.17|INSTITUIÇÕES NÃO FINANCEIRAS - ÁGIO POR DIFERENÇA DE VALOR DE MERCADO DE ATIVOS|01012020|31122020|837|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.18|INSTITUIÇÕES NÃO FINANCEIRAS - ÁGIO BASEADO EM FUNDO DE COMÉRCIO, INTANGÍVEIS E OUTRAS RAZÕES ECONÔMICAS|01012020|31122020|838|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.90.00|OUTRAS PARTICIPAÇÕES NO EXTERIOR|01012020|31122020|839|S|1.1.2.1.1.00.00|6|01
1.1.2.1.1.90.10|INSTITUIÇÕES FINANCEIRAS|01012020|31122020|840|A|1.1.2.1.1.90.00|7|01
1.1.2.1.1.90.20|INTITUIÇÕES NÃO FINANCEIRAS|01012020|31122020|841|A|1.1.2.1.1.90.00|7|01
1.1.2.1.1.99.00|PROVISÃO PARA PERDAS EM INVESTIMENTOS NO EXTERIOR (-)|01012020|31122020|842|S|1.1.2.1.1.00.00|6|01
1.1.2.1.1.99.10|DEPENDÊNCIAS|01012020|31122020|843|A|1.1.2.1.1.99.00|7|01
1.1.2.1.1.99.20|INSTITUIÇÕES FINANCEIRAS|01012020|31122020|844|A|1.1.2.1.1.99.00|7|01
1.1.2.1.1.99.30|INSTITUIÇÕES NÃO FINANCEIRAS|01012020|31122020|845|A|1.1.2.1.1.99.00|7|01
1.1.2.1.2.00.00|PARTICIPAÇÕES EM COLIGADAS E CONTROLADAS NO PAÍS|01012020|31122020|846|S|1.1.2.1.0.00.00|5|01
