CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1.1.2.1.2.10.12|AUTORIZADAS A FUNCIONAR PELO BANCO CENTRAL - ÁGIO BASEADO EM EXPECTATIVA DE RENTABILIDADE FUTURA|01012021|31122024|902|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.10.13|AUTORIZADAS A FUNCIONAR PELO BCB  DIFERENÇA ENTRE O VALOR JUSTO E O VALOR CONTÁBIL DE ATIVOS E PASSIVOS|01012021|31122024|903|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.10.14|AUTORIZADAS A FUNCIONAR PELO BCB  ATIVOS E PASSIVOS NÃO REGISTRADOS NA INVESTIDA|01012021|31122024|904|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.10.21|OUTRAS PARTICIPAÇÕES - VALOR DE EQUIVALÊNCIA PATRIMONIAL|01012021|31122024|905|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.10.22|OUTRAS PARTICIPAÇÕES - ÁGIO BASEADO EM EXPECTATIVA DE RENTABILIDADE FUTURA|01012021|31122024|906|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.10.23|OUTRAS PARTICIPAÇÕES  DIFERENÇA ENTRE O VALOR JUSTO E O VALOR CONTÁBIL DE ATIVOS E PASSIVOS|01012021|31122024|907|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.10.24|OUTRAS PARTICIPAÇÕES  ATIVOS E PASSIVOS NÃO REGISTRADOS NA INVESTIDA|01012021|31122024|908|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.10.45|AUTORIZADAS A FUNCIONAR PELO BANCO CENTRAL NÃO AVALIADAS PELO MEP|01012021|31122024|909|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.10.55|OUTRAS PARTICIPAÇÕES NÃO AVALIADAS PELO MEP|01012021|31122024|910|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.10.95|AÇÕES DE EMPRESAS PRIVATIZADAS|01012021|31122024|911|A|1.1.2.1.2.10.00|7|01
1.1.2.1.2.99.00|PROVISÃO PARA PERDAS EM SOCIEDADES COLIGADAS E CONTROLADAS (-)|01012021|31122024|912|S|1.1.2.1.2.00.00|6|01
1.1.2.1.2.99.11|AUTORIZADAS A FUNCIONAR PELO BANCO CENTRAL - VALOR DE EQUIVALÊNCIA PATRIMONIAL|01012021|31122024|913|A|1.1.2.1.2.99.00|7|01
1.1.2.1.2.99.12|AUTORIZADAS A FUNCIONAR PELO BANCO CENTRAL - ÁGIO BASEADO EM EXPECTATIVA DE RENTABILIDADE FUTURA|01012021|31122024|914|A|1.1.2.1.2.99.00|7|01
1.1.2.1.2.99.13|AUTORIZADAS A FUNCIONAR PELO BCB  DIFERENÇA ENTRE O VALOR JUSTO E O VALOR CONTÁBIL DE ATIVOS E PASSIVOS|01012021|31122024|915|A|1.1.2.1.2.99.00|7|01
1.1.2.1.2.99.14|AUTORIZADAS A FUNCIONAR PELO BCB  ATIVOS E PASSIVOS NÃO REGISTRADOS NA INVESTIDA|01012021|31122024|916|A|1.1.2.1.2.99.00|7|01
1.1.2.1.2.99.21|OUTRAS PARTICIPAÇÕES - VALOR DE EQUIVALÊNCIA PATRIMONIAL|01012021|31122024|917|A|1.1.2.1.2.99.00|7|01
1.1.2.1.2.99.22|OUTRAS PARTICIPAÇÕES - ÁGIO BASEADO EM EXPECTATIVA DE RENTABILIDADE FUTURA|01012021|31122024|918|A|1.1.2.1.2.99.00|7|01
1.1.2.1.2.99.23|OUTRAS PARTICIPAÇÕES  DIFERENÇA ENTRE O VALOR JUSTO E O VALOR CONTÁBIL DE ATIVOS E PASSIVOS|01012021|31122024|919|A|1.1.2.1.2.99.00|7|01
1.1.2.1.2.99.24|OUTRAS PARTICIPAÇÕES  ATIVOS E PASSIVOS NÃO REGISTRADOS NA INVESTIDA|01012021|31122024|920|A|1.1.2.1.2.99.00|7|01
1.1.2.1.3.00.00|INVESTIMENTOS POR INCENTIVOS FISCAIS|01012021|31122024|921|S|1.1.2.1.0.00.00|5|01
1.1.2.1.3.10.00|CERTIFICADOS DE INVESTIMENTO - CI|01012021|31122024|922|A|1.1.2.1.3.00.00|6|01
1.1.2.1.3.20.00|PARTICIPAÇÕES DE CAPITAL POR INCENTIVOS FISCAIS|01012021|31122024|923|A|1.1.2.1.3.00.00|6|01
1.1.2.1.3.90.00|OUTROS INVESTIMENTOS POR INCENTIVOS FISCAIS|01012021|31122024|924|A|1.1.2.1.3.00.00|6|01
1.1.2.1.3.99.00|PROVISÃO PARA PERDAS EM INVESTIMENTOS POR INCENTIVOS FISCAIS (-)|01012021|31122024|925|A|1.1.2.1.3.00.00|6|01
1.1.2.1.4.00.00|TÍTULOS PATRIMONIAIS|01012021|31122024|926|S|1.1.2.1.0.00.00|5|01
1.1.2.1.4.10.00|TÍTULOS PATRIMONIAIS|01012021|31122024|927|S|1.1.2.1.4.00.00|6|01
1.1.2.1.4.10.10|DE BOLSAS DE VALORES|01012021|31122024|928|A|1.1.2.1.4.10.00|7|01
1.1.2.1.4.10.20|DE BOLSAS DE MERCADORIAS E DE FUTUROS|01012021|31122024|929|A|1.1.2.1.4.10.00|7|01
1.1.2.1.4.10.30|DA CETIP|01012021|31122024|930|A|1.1.2.1.4.10.00|7|01
1.1.2.1.4.10.90|OUTROS|01012021|31122024|931|A|1.1.2.1.4.10.00|7|01
1.1.2.1.4.30.00|ÁGIOS NA AQUISIÇÃO DE TÍTULOS PATRIMONIAIS|01012021|31122024|932|A|1.1.2.1.4.00.00|6|01
1.1.2.1.4.99.00|PROVISÃO PARA PERDAS EM TÍTULOS PATRIMONIAIS (-)|01012021|31122024|933|A|1.1.2.1.4.00.00|6|01
1.1.2.1.5.00.00|AÇÕES E COTAS|01012021|31122024|934|S|1.1.2.1.0.00.00|5|01
1.1.2.1.5.10.00|AÇÕES E COTAS|01012021|31122024|935|S|1.1.2.1.5.00.00|6|01
1.1.2.1.5.10.10|DE EMPRESAS DE LIQUIDAÇÃO E CUSTÓDIA VINCULADAS A BOLSAS|01012021|31122024|936|A|1.1.2.1.5.10.00|7|01
1.1.2.1.5.10.20|OUTROS|01012021|31122024|937|A|1.1.2.1.5.10.00|7|01
1.1.2.1.5.20.00|AÇÕES DE EMPRESAS PRIVATIZADAS|01012021|31122024|938|A|1.1.2.1.5.00.00|6|01
1.1.2.1.5.30.00|PARTICIPAÇÕES DE COOPERATIVAS|01012021|31122024|939|S|1.1.2.1.5.00.00|6|01
1.1.2.1.5.30.05|PARTICIPAÇÃO EM COOPERATIVA CENTRAL DE CRÉDITO|01012021|31122024|940|A|1.1.2.1.5.30.00|7|01
1.1.2.1.5.30.10|PARTICIPAÇÃO EM INSTITUIÇÃO FINANCEIRA CONTROLADA POR COOPERATIVA DE CRÉDITO|01012021|31122024|941|A|1.1.2.1.5.30.00|7|01
1.1.2.1.5.30.15|PARTICIPAÇÃO EM COOPERATIVAS, EXCETO COOPERATIVA CENTRAL DE CRÉDITO|01012021|31122024|942|A|1.1.2.1.5.30.00|7|01
1.1.2.1.5.30.20|PARTICIPAÇÃO EM EMPRESAS CONTROLADAS POR COOPERATIVA CENTRAL DE CRÉDITO|01012021|31122024|943|A|1.1.2.1.5.30.00|7|01
1.1.2.1.5.30.90|OUTRAS PARTICIPAÇÕES|01012021|31122024|944|A|1.1.2.1.5.30.00|7|01
1.1.2.1.5.99.00|PROVISÃO PARA PERDAS EM AÇÕES E COTAS (-)|01012021|31122024|945|S|1.1.2.1.5.00.00|6|01
1.1.2.1.5.99.10|DE EMPRESAS DE LIQUIDAÇÃO E CUSTÓDIA VINCULADAS A BOLSAS|01012021|31122024|946|A|1.1.2.1.5.99.00|7|01
1.1.2.1.5.99.20|OUTROS|01012021|31122024|947|A|1.1.2.1.5.99.00|7|01
1.1.2.1.6.00.00|PROPRIEDADES PARA INVESTIMENTO|01012021|31122024|948|S|1.1.2.1.0.00.00|5|01
1.1.2.1.6.10.00|MENSURADAS PELO METODO DO VALOR JUSTO|01012021|31122024|949|A|1.1.2.1.6.00.00|6|01
1.1.2.1.6.20.00|MENSURADAS PELO METODO DO CUSTO|01012021|31122024|950|A|1.1.2.1.6.00.00|6|01
1.1.2.1.6.95.00|(-) REDUCAO AO VALOR RECUPERAVEL DE PROPRIEDADES PARA INVESTIMENTO AVALIADAS AO CUSTO|01012021|31122024|951|A|1.1.2.1.6.00.00|6|01
1.1.2.1.6.99.00|(-) DEPRECIACAO ACUMULADA DE PROPRIEDADES PARA INVESTIMENTO AVALIADAS AO CUSTO|01012021|31122024|952|A|1.1.2.1.6.00.00|6|01
1.1.2.1.9.00.00|OUTROS INVESTIMENTOS|01012021|31122024|953|S|1.1.2.1.0.00.00|5|01
1.1.2.1.9.90.00|OUTROS INVESTIMENTOS|01012021|31122024|954|A|1.1.2.1.9.00.00|6|01
1.1.2.1.9.99.00|PROVISÃO PARA PERDAS EM OUTROS INVESTIMENTOS (-)|01012021|31122024|955|A|1.1.2.1.9.00.00|6|01
1.1.2.2.0.00.00|IMOBILIZADO DE USO|01012021|31122024|956|S|1.1.2.0.0.00.00|4|01
1.1.2.2.1.00.00|MÓVEIS E EQUIPAMENTOS EM ESTOQUE|01012021|31122024|957|S|1.1.2.2.0.00.00|5|01
1.1.2.2.1.10.00|MÓVEIS E EQUIPAMENTOS EM ESTOQUE|01012021|31122024|958|A|1.1.2.2.1.00.00|6|01
1.1.2.2.2.00.00|IMOBILIZAÇÕES EM CURSO|01012021|31122024|959|S|1.1.2.2.0.00.00|5|01
1.1.2.2.2.10.00|IMOBILIZAÇÕES EM CURSO|01012021|31122024|960|S|1.1.2.2.2.00.00|6|01
1.1.2.2.2.10.10|IMÓVEIS|01012021|31122024|961|A|1.1.2.2.2.10.00|7|01
1.1.2.2.2.10.20|MÓVEIS E EQUIPAMENTOS|01012021|31122024|962|A|1.1.2.2.2.10.00|7|01
1.1.2.2.2.10.90|OUTROS|01012021|31122024|963|A|1.1.2.2.2.10.00|7|01
1.1.2.2.3.00.00|IMÓVEIS DE USO|01012021|31122024|964|S|1.1.2.2.0.00.00|5|01
1.1.2.2.3.10.00|IMÓVEIS DE USO|01012021|31122024|965|S|1.1.2.2.3.00.00|6|01
1.1.2.2.3.10.10|TERRENOS|01012021|31122024|966|A|1.1.2.2.3.10.00|7|01
1.1.2.2.3.10.15|TERRENOS - REAVALIAÇÕES|01012021|31122024|967|A|1.1.2.2.3.10.00|7|01
1.1.2.2.3.10.20|EDIFICAÇÕES|01012021|31122024|968|A|1.1.2.2.3.10.00|7|01
1.1.2.2.3.10.25|EDIFICAÇÕES - REAVALIAÇÕES|01012021|31122024|969|A|1.1.2.2.3.10.00|7|01
1.1.2.2.3.99.00|DEPRECIAÇÃO ACUMULADA DE IMÓVEIS DE USO - EDIFICAÇÕES (-)|01012021|31122024|970|A|1.1.2.2.3.00.00|6|01
1.1.2.2.4.00.00|INSTALAÇÕES, MÓVEIS E EQUIPAMENTOS DE USO|01012021|31122024|971|S|1.1.2.2.0.00.00|5|01
1.1.2.2.4.10.00|INSTALAÇÕES|01012021|31122024|972|A|1.1.2.2.4.00.00|6|01
1.1.2.2.4.20.00|MÓVEIS E EQUIPAMENTOS DE USO|01012021|31122024|973|A|1.1.2.2.4.00.00|6|01
1.1.2.2.4.96.00|DEPRECIAÇÃO ACUMULADA DE INSTALAÇÕES (-)|01012021|31122024|974|A|1.1.2.2.4.00.00|6|01
1.1.2.2.4.99.00|DEPRECIAÇÃO ACUMULADA DE MÓVEIS E EQUIPAMENTOS DE USO (-)|01012021|31122024|975|A|1.1.2.2.4.00.00|6|01
1.1.2.2.5.00.00|ATIVO IMOBILIZADO DE USO|01012021|31122024|976|S|1.1.2.2.0.00.00|5|01
1.1.2.2.5.05.00|IMOBILIZADO EM ESTOQUE|01012021|31122024|977|S|1.1.2.2.5.00.00|6|01
1.1.2.2.5.05.10|MÓVEIS|01012021|31122024|978|A|1.1.2.2.5.05.00|7|01
1.1.2.2.5.05.20|EQUIPAMENTOS|01012021|31122024|979|A|1.1.2.2.5.05.00|7|01
1.1.2.2.5.10.00|IMOBILIZAÇÕES EM CURSO|01012021|31122024|980|S|1.1.2.2.5.00.00|6|01
1.1.2.2.5.10.10|IMÓVEIS|01012021|31122024|981|A|1.1.2.2.5.10.00|7|01
1.1.2.2.5.10.20|BENS MÓVEIS|01012021|31122024|982|A|1.1.2.2.5.10.00|7|01
1.1.2.2.5.10.90|OUTROS|01012021|31122024|983|A|1.1.2.2.5.10.00|7|01
1.1.2.2.5.20.00|INSTALAÇÕES|01012021|31122024|984|A|1.1.2.2.5.00.00|6|01
1.1.2.2.5.30.00|MÓVEIS E EQUIPAMENTOS|01012021|31122024|985|S|1.1.2.2.5.00.00|6|01
1.1.2.2.5.30.10|MOBILIÁRIO|01012021|31122024|986|A|1.1.2.2.5.30.00|7|01
1.1.2.2.5.30.20|EQUIPAMENTOS DE PROCESSAMENTO DE DADOS|01012021|31122024|987|A|1.1.2.2.5.30.00|7|01
1.1.2.2.5.30.30|EQUIPAMENTOS DE COMUNICAÇÃO E DE SEGURANÇA|01012021|31122024|988|A|1.1.2.2.5.30.00|7|01
1.1.2.2.5.30.90|OUTROS EQUIPAMENTOS|01012021|31122024|989|A|1.1.2.2.5.30.00|7|01
1.1.2.2.5.40.00|VEÍCULOS|01012021|31122024|990|A|1.1.2.2.5.00.00|6|01
1.1.2.2.5.50.00|BENFEITORIAS EM IMÓVEIS DE TERCEIROS|01012021|31122024|991|A|1.1.2.2.5.00.00|6|01
1.1.2.2.5.60.00|IMÓVEIS|01012021|31122024|992|S|1.1.2.2.5.00.00|6|01
1.1.2.2.5.60.10|TERRENOS|01012021|31122024|993|A|1.1.2.2.5.60.00|7|01
1.1.2.2.5.60.20|EDIFICAÇÕES|01012021|31122024|994|A|1.1.2.2.5.60.00|7|01
1.1.2.2.5.90.00|OUTROS IMOBILIZADOS DE USO|01012021|31122024|995|A|1.1.2.2.5.00.00|6|01
1.1.2.2.5.95.00|(-) REDUÇÃO AO VALOR RECUPERÁVEL DE ATIVO IMOBILIZADO|01012021|31122024|996|S|1.1.2.2.5.00.00|6|01
1.1.2.2.5.95.20|(-) INSTALAÇÕES|01012021|31122024|997|A|1.1.2.2.5.95.00|7|01
1.1.2.2.5.95.30|(-) MÓVEIS E EQUIPAMENTOS|01012021|31122024|998|A|1.1.2.2.5.95.00|7|01
1.1.2.2.5.95.40|(-) VEÍCULOS|01012021|31122024|999|A|1.1.2.2.5.95.00|7|01
1.1.2.2.5.95.60|(-) IMÓVEIS - EDIFICAÇÕES|01012021|31122024|1000|A|1.1.2.2.5.95.00|7|01
1.1.2.2.5.95.90|(-) OUTROS IMOBILIZADOS EM USO|01012021|31122024|1001|A|1.1.2.2.5.95.00|7|01
1.1.2.2.5.99.00|(-) DEPRECIAÇÃO ACUMULADA DE ATIVO IMOBILIZADO DE USO|01012021|31122024|1002|S|1.1.2.2.5.00.00|6|01
1.1.2.2.5.99.20|(-) INSTALAÇÕES|01012021|31122024|1003|A|1.1.2.2.5.99.00|7|01
1.1.2.2.5.99.30|(-) MÓVEIS E EQUIPAMENTOS|01012021|31122024|1004|A|1.1.2.2.5.99.00|7|01
1.1.2.2.5.99.40|(-) VEÍCULOS|01012021|31122024|1005|A|1.1.2.2.5.99.00|7|01
1.1.2.2.5.99.50|(-) BENFEITORIAS EM IMÓVEIS DE TERCEIROS|01012021|31122024|1006|A|1.1.2.2.5.99.00|7|01
1.1.2.2.5.99.60|(-) IMÓVEIS - EDIFICAÇÕES|01012021|31122024|1007|A|1.1.2.2.5.99.00|7|01
1.1.2.2.5.99.90|(-) DEPRECIAÇÃO ACUMULADA DE ATIVO IMOBILIZADO DE USO - OUTROS IMOBILIZADOS EM USO|01012021|31122024|1008|A|1.1.2.2.5.99.00|7|01
1.1.2.2.8.00.00|PROVISÃO PARA O IMOBILIZADO DE USO (-)|01012021|31122024|1009|S|1.1.2.2.0.00.00|5|01
1.1.2.2.8.97.00|PROVISÃO PARA PERDAS NA REALIZAÇÃO DO IMOBILIZADO DE USO (-)|01012021|31122024|1010|A|1.1.2.2.8.00.00|6|01
1.1.2.2.9.00.00|OUTROS|01012021|31122024|1011|S|1.1.2.2.0.00.00|5|01
1.1.2.2.9.10.00|SISTEMA DE COMUNICAÇÃO|01012021|31122024|1012|S|1.1.2.2.9.00.00|6|01
1.1.2.2.9.10.10|EQUIPAMENTOS|01012021|31122024|1013|A|1.1.2.2.9.10.00|7|01
1.1.2.2.9.10.20|DIREITOS DE USO|01012021|31122024|1014|A|1.1.2.2.9.10.00|7|01
1.1.2.2.9.30.00|SISTEMA DE PROCESSAMENTO DE DADOS|01012021|31122024|1015|A|1.1.2.2.9.00.00|6|01
1.1.2.2.9.50.00|SISTEMA DE SEGURANÇA|01012021|31122024|1016|A|1.1.2.2.9.00.00|6|01
1.1.2.2.9.70.00|SISTEMA DE TRANSPORTE|01012021|31122024|1017|A|1.1.2.2.9.00.00|6|01
1.1.2.2.9.99.00|DEPRECIAÇÃO ACUMULADA DE OUTRAS IMOBILIZAÇÕES DE USO (-)|01012021|31122024|1018|S|1.1.2.2.9.00.00|6|01
1.1.2.2.9.99.10|SISTEMA DE COMUNICAÇÃO - EQUIPAMENTOS|01012021|31122024|1019|A|1.1.2.2.9.99.00|7|01
1.1.2.2.9.99.30|SISTEMA DE PROCESSAMENTO DE DADOS|01012021|31122024|1020|A|1.1.2.2.9.99.00|7|01
1.1.2.2.9.99.50|SISTEMA DE SEGURANÇA|01012021|31122024|1021|A|1.1.2.2.9.99.00|7|01
1.1.2.2.9.99.70|SISTEMA DE TRANSPORTE|01012021|31122024|1022|A|1.1.2.2.9.99.00|7|01
1.1.2.3.0.00.00|IMOBILIZADO DE ARRENDAMENTO|01012021|31122024|1023|S|1.1.2.0.0.00.00|4|01
1.1.2.3.2.00.00|BENS ARRENDADOS - ARRENDAMENTO FINANCEIRO|01012021|31122024|1024|S|1.1.2.3.0.00.00|5|01
1.1.2.3.2.10.00|BENS ARRENDADOS - ARRENDAMENTO FINANCEIRO|01012021|31122024|1025|S|1.1.2.3.2.00.00|6|01
1.1.2.3.2.10.10|AERONAVES|01012021|31122024|1026|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.20|EMBARCAÇÕES|01012021|31122024|1027|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.30|IMÓVEIS|01012021|31122024|1028|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.40|INSTALAÇÕES|01012021|31122024|1029|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.50|MÓVEIS|01012021|31122024|1030|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.60|MÁQUINAS E EQUIPAMENTOS|01012021|31122024|1031|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.70|VEÍCULOS E AFINS|01012021|31122024|1032|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.90|OUTROS|01012021|31122024|1033|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.15.00|BENS ARRENDADOS - ARRENDAMENTOS FINANCEIROS ESPECIAIS|01012021|31122024|1034|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.30.00|SUPERVENIÊNCIAS DE DEPRECIAÇÕES|01012021|31122024|1035|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.35.00|SUPERVENIÊNCIA DE DEPRECIAÇÕES - ARRENDAMENTOS FINANCEIROS ESPECIAIS|01012021|31122024|1036|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.40.00|INSUFICIÊNCIA DE DEPRECIAÇÕES (-)|01012021|31122024|1037|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.45.00|INSUFICIÊNCIA DE DEPRECIAÇÕES - ARRENDAMENTOS FINANCEIROS ESPECIAIS (-)|01012021|31122024|1038|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.50.00|PROVISÃO PARA DEPRECIAÇÃO - CESSÃO DE CRÉDITOS (-)|01012021|31122024|1039|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.70.00|VALOR A RECUPERAR (-)|01012021|31122024|1040|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.90.00|DEPRECIAÇÃO ACUMULADA DE BENS DE ARRENDAMENTO FINANCEIRO     (-)|01012021|31122024|1041|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.95.00|DEPRECIAÇÃO ACUMULADA DE BENS DE ARRENDAMENTOS FINANCEIROS ESPECIAIS (-)|01012021|31122024|1042|A|1.1.2.3.2.00.00|6|01
1.1.2.3.3.00.00|BENS ARRENDADOS - ARRENDAMENTO OPERACIONAL|01012021|31122024|1043|S|1.1.2.3.0.00.00|5|01
1.1.2.3.3.10.00|BENS ARRENDADOS - ARRENDAMENTO OPERACIONAL|01012021|31122024|1044|S|1.1.2.3.3.00.00|6|01
1.1.2.3.3.10.10|AERONAVES|01012021|31122024|1045|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.20|EMBARCAÇÕES|01012021|31122024|1046|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.30|IMÓVEIS|01012021|31122024|1047|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.40|INSTALAÇÕES|01012021|31122024|1048|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.50|MÓVEIS|01012021|31122024|1049|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.60|MÁQUINAS E EQUIPAMENTOS|01012021|31122024|1050|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.70|VEÍCULOS E AFINS|01012021|31122024|1051|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.90|OUTROS|01012021|31122024|1052|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.40.00|PROVISÃO PARA PERDAS DE BENS DE ARRENDAMENTO OPERACIONAL (-)|01012021|31122024|1053|A|1.1.2.3.3.00.00|6|01
1.1.2.3.3.90.00|DEPRECIAÇÃO ACUMULADA DE BENS DE ARRENDAMENTO OPERACIONAL (-)|01012021|31122024|1054|A|1.1.2.3.3.00.00|6|01
1.1.2.3.8.00.00|PERDAS EM ARRENDAMENTOS|01012021|31122024|1055|S|1.1.2.3.0.00.00|5|01
1.1.2.3.8.10.00|PERDAS EM ARRENDAMENTOS A AMORTIZAR|01012021|31122024|1056|A|1.1.2.3.8.00.00|6|01
1.1.2.4.0.00.00|DIFERIDO|01012021|31122024|1058|S|1.1.2.0.0.00.00|4|01
1.1.2.4.1.00.00|GASTOS DE ORGANIZAÇÃO E EXPANSÃO|01012021|31122024|1059|S|1.1.2.4.0.00.00|5|01
1.1.2.4.1.10.00|ÁGIOS DE INCORPORAÇÃO|01012021|31122024|1060|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.20.00|GASTOS EM IMÓVEIS DE TERCEIROS|01012021|31122024|1061|S|1.1.2.4.1.00.00|6|01
1.1.2.4.1.20.10|BENFEITORIAS|01012021|31122024|1062|A|1.1.2.4.1.20.00|7|01
1.1.2.4.1.20.20|FUNDO DE COMÉRCIO|01012021|31122024|1063|A|1.1.2.4.1.20.00|7|01
1.1.2.4.1.30.00|SFH - DESCONTOS CONCEDIDOS|01012021|31122024|1064|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.40.00|CONSTITUIÇÃO E REESTRUTURAÇÃO DA SOCIEDADE|01012021|31122024|1065|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.45.00|GASTOS A AMORTIZAR - PROER|01012021|31122024|1066|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.50.00|DIREITOS AO EXERCÍCIO DE ATIVIDADES FINANCEIRAS|01012021|31122024|1067|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.60.00|GASTOS COM AQUISIÇÃO E DESENVOLVIMENTO DE LOGICIAIS|01012021|31122024|1068|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.70.00|INSTALAÇÃO E ADAPTAÇÃO DE DEPENDÊNCIAS|01012021|31122024|1069|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.80.00|PERDAS EM ARRENDAMENTOS A AMORTIZAR|01012021|31122024|1070|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.90.00|OUTROS GASTOS DIFERIDOS|01012021|31122024|1071|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.95.00|REORGANIZAÇÃO ADMINISTRATIVA E/OU REESTRUTURAÇÃO E MODERNIZAÇÃO DE SISTEMAS OPERACIONAIS|01012021|31122024|1072|S|1.1.2.4.1.00.00|6|01
1.1.2.4.1.95.10|REDIMENSIONAMENTO DE RECURSOS HUMANOS E MATERIAIS|01012021|31122024|1073|A|1.1.2.4.1.95.00|7|01
1.1.2.4.1.95.20|REDIMENSIONAMENTO DA REDE DE DEPENDÊNCIAS|01012021|31122024|1074|A|1.1.2.4.1.95.00|7|01
1.1.2.4.1.99.00|AMORTIZAÇÃO ACUMULADA DO DIFERIDO (-)|01012021|31122024|1075|S|1.1.2.4.1.00.00|6|01
1.1.2.4.1.99.10|ÁGIOS DE INCORPORAÇÃO|01012021|31122024|1076|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.20|GASTOS EM IMÓVEIS DE TERCEIROS|01012021|31122024|1077|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.30|SFH - DESCONTOS CONCEDIDOS|01012021|31122024|1078|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.40|CONSTITUIÇÃO E REESTRUTURAÇÃO DA SOCIEDADE|01012021|31122024|1079|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.45|GASTOS A AMORTIZAR - PROER|01012021|31122024|1080|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.50|DIREITOS AO EXERCÍCIO DE ATIVIDADES FINANCEIRAS|01012021|31122024|1081|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.60|GASTOS COM AQUISIÇÃO E DESENVOLVIMENTO DE LOGICIAIS|01012021|31122024|1082|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.70|INSTALAÇÃO E ADAPTAÇÃO DE DEPENDÊNCIAS|01012021|31122024|1083|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.80|PERDAS EM ARRENDAMENTOS A AMORTIZAR|01012021|31122024|1084|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.90|OUTROS GASTOS DIFERIDOS|01012021|31122024|1085|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.95|REORGANIZAÇÃO ADMINISTRATIVA E/OU REESTRUTURAÇÃO E MODERNIZAÇÃO DE SISTEMAS OPERACIONAIS|01012021|31122024|1086|A|1.1.2.4.1.99.00|7|01
1.1.2.5.0.00.00|INTANGÍVEL|01012021|31122024|1087|S|1.1.2.0.0.00.00|4|01
1.1.2.5.1.00.00|ATIVOS INTANGÍVEIS|01012021|31122024|1088|S|1.1.2.5.0.00.00|5|01
1.1.2.5.1.01.00|DIREITOS POR AQUISIÇÃO DE FOLHAS DE PAGAMENTO|01012021|31122024|1089|S|1.1.2.5.1.00.00|6|01
1.1.2.5.1.01.10|ADQUIRIDOS ATÉ 31 DE DEZEMBRO DE 2009|01012021|31122024|1090|A|1.1.2.5.1.01.00|7|01
1.1.2.5.1.01.20|ADQUIRIDOS ENTRE 1º DE JANEIRO DE 2010 E 1º DE OUTUBRO DE 2013|01012021|31122024|1091|A|1.1.2.5.1.01.00|7|01
1.1.2.5.1.01.30|ADQUIRIDOS A PARTIR DE 1º DE OUTUBRO DE 2013|01012021|31122024|1092|A|1.1.2.5.1.01.00|7|01
